,SummonerName,GamesPlayed,AvgGameTime,WinRate,AvgKills,AvgDeaths,AvgAssists,AvgTowers,AvgInhibs,AvgBarons,AvgDrags,AvgVisionScore,AvgDamageDealt,FirstTowerRate,AvgCS,FirstBloodRate,AvgGoldEarned,AvgDamageTaken,AvgKillGold,AvgAssistGold,AvgTowerGold,AvgInhibGold,AvgDragGold,AvgHeraldGold,AvgBaronGold,AvgCSGold,AvgKillGoldDiff,AvgAssistGoldDiff,AvgTowerGoldDiff,AvgInhibGoldDiff,AvgDragGoldDiff,AvgHeraldGoldDiff,AvgCSGoldDiff,AvgTotalGoldDiff,AvgDamageDealtDiff,AvgVisionDiff,AvgCSDiff,AvgCSPerMin,AvgPowerScore
42,5fire,75,27.71933333333333,54.67%,5.826666666666667,4.746666666666667,6.733333333333333,0.9066666666666666,0.21333333333333335,0.44,1.4,23.64,186411.17333333334,0.08%,197.76,0.07%,11575.306666666667,18495.96,1680.7333333333333,453.06111111111113,344.12222222222226,10.666666666666666,12.333333333333334,2.6666666666666665,132.0,8939.723333333333,151.96,0.038888888888891415,45.93333333333333,6.0,4.666666666666667,0.0,188.49444444444458,361.0933333333333,30351.52,1.9333333333333333,9.293333333333333,7.180499516380779,-1.6501442410406697
43,Krmx,74,28.582657657657652,55.41%,7.337837837837838,3.189189189189189,5.662162162162162,0.9324324324324325,0.12162162162162163,0.6756756756756757,1.472972972972973,22.18918918918919,134335.13513513515,0.07%,205.3783783783784,0.08%,12169.77027027027,19131.054054054053,2129.7297297297296,369.445945945946,335.9684684684684,6.081081081081081,1.3513513513513513,1.3513513513513513,202.7027027027027,9123.13963963964,907.4324324324324,-65.94819819819818,51.17117117117118,-0.6756756756756757,-10.472972972972974,1.3513513513513513,-61.790540540540285,885.9324324324324,-30671.743243243243,-2.2162162162162162,1.972972972972973,7.23383126046582,-1.2140170988199002
44,CopyAndPaste,74,28.77297297297297,47.30%,5.405405405405405,4.837837837837838,6.986486486486487,0.9594594594594594,0.13513513513513514,0.581081081081081,1.3108108108108107,22.93243243243243,187073.35135135136,0.08%,203.85135135135135,0.09%,11807.68918918919,18799.486486486487,1592.4054054054054,459.7894144144144,311.9932432432432,6.756756756756757,10.135135135135135,0.0,174.32432432432432,9252.284909909911,-97.01351351351352,-3.313063063063075,-3.8513513513513575,-0.6756756756756757,-3.0405405405405403,-2.7027027027027026,-132.7409909909911,-219.01351351351352,16441.91891891892,-3.189189189189189,-2.472972972972973,7.070889323899078,-1.8981862825261053
45,Soligo,74,28.668018018018017,48.65%,6.337837837837838,3.175675675675676,6.6891891891891895,0.9594594594594594,0.13513513513513514,0.5945945945945946,1.3243243243243243,27.094594594594593,148250.8918918919,0.04%,208.3918918918919,0.01%,12019.094594594595,16432.675675675677,1854.2027027027027,452.4031531531531,330.27027027027026,6.756756756756757,0.6756756756756757,0.0,178.3783783783784,9196.407657657659,329.63513513513516,59.98536036036037,32.6463963963964,1.3513513513513513,-9.797297297297296,-4.054054054054054,122.57094594594595,532.3378378378378,-9435.783783783783,2.5945945945945947,10.0,7.2963387409275136,-1.154722909331928
46,dawolfsclaw,70,27.80952380952381,51.43%,5.671428571428572,5.171428571428572,7.785714285714286,0.7428571428571429,0.18571428571428572,0.38571428571428573,1.1571428571428573,33.05714285714286,148480.6,0.07%,194.64285714285714,0.04%,11484.2,15980.857142857143,1619.7714285714285,540.8428571428573,277.01190476190476,9.285714285714286,11.785714285714286,0.0,115.71428571428571,8909.788095238095,-108.94285714285714,54.503571428571426,25.952380952380953,1.4285714285714286,1.4285714285714286,-1.4285714285714286,104.08690476190473,8.457142857142857,5612.1,7.357142857142857,6.485714285714286,7.014551771970554,-1.5368614230357436
47,TwTv AlexIch,69,29.159661835748796,50.72%,4.782608695652174,4.36231884057971,6.782608695652174,0.6521739130434783,0.14492753623188406,0.5942028985507246,1.3333333333333333,19.391304347826086,212510.53623188406,0.00%,211.63768115942028,0.06%,11846.014492753624,19829.579710144928,1384.8695652173913,439.03864734299515,263.24879227053134,7.246376811594203,11.594202898550725,0.0,178.2608695652174,9561.756038647343,-87.15942028985508,14.543478260869541,-30.579710144927535,-1.4492753623188406,-7.246376811594203,-2.898550724637681,-29.22463768115946,-139.66666666666666,23643.855072463768,-6.3478260869565215,7.840579710144928,7.258079674805684,-2.1434097732989117
48,HighKeySavage,68,27.49387254901961,51.47%,6.8088235294117645,4.514705882352941,6.926470588235294,0.5735294117647058,0.08823529411764706,0.5441176470588235,1.1911764705882353,23.647058823529413,176030.41176470587,0.04%,201.23529411764707,0.13%,11874.808823529413,18320.08823529412,1950.8235294117646,497.48529411764696,245.34313725490193,4.411764705882353,5.147058823529412,1.4705882352941178,163.23529411764707,9006.892156862747,444.20588235294116,36.42524509803922,-20.710784313725487,-0.7352941176470589,-4.411764705882353,1.4705882352941178,109.49142156862736,565.7352941176471,2169.0588235294117,0.8823529411764706,10.720588235294118,7.380812147154012,-1.4889586006476765
49,RobbyBob,68,26.94019607843137,61.76%,6.25,4.411764705882353,6.514705882352941,0.7647058823529411,0.11764705882352941,0.6617647058823529,1.2941176470588236,22.955882352941178,192910.2794117647,0.03%,195.91176470588235,0.10%,11521.088235294117,17358.176470588234,1818.4264705882354,447.468137254902,298.52941176470586,5.882352941176471,11.029411764705882,0.0,198.52941176470588,8741.223039215685,289.9852941176471,68.61029411764706,11.973039215686269,-1.4705882352941178,6.617647058823529,-2.9411764705882355,77.16666666666656,538.1764705882352,31249.367647058825,1.6176470588235294,4.970588235294118,7.290797232202555,-1.1038715072601715
50,Sophist Sage,66,27.743686868686865,56.06%,6.181818181818182,4.803030303030303,6.924242424242424,0.8181818181818182,0.18181818181818182,0.5151515151515151,1.4090909090909092,22.257575757575758,157441.63636363635,0.02%,192.45454545454547,0.03%,11738.651515151516,19400.727272727272,1781.4848484848485,459.48863636363643,315.4797979797979,9.090909090909092,1.1363636363636365,1.5151515151515151,154.54545454545453,9015.910353535353,-41.96969696969697,-28.931818181818183,36.83080808080809,0.0,-7.575757575757576,0.0,446.96464646464636,387.1363636363636,-11954.10606060606,-1.5606060606060606,4.757575757575758,6.943410726388951,-1.251410831976702
51,BusioC,61,27.158196721311477,44.26%,7.0,4.19672131147541,5.655737704918033,0.47540983606557374,0.09836065573770492,0.3770491803278688,1.180327868852459,16.934426229508198,151030.0819672131,0.02%,168.37704918032787,0.08%,10768.688524590163,19451.803278688523,2027.5901639344263,358.2172131147541,217.30874316939892,4.918032786885246,0.819672131147541,0.0,113.11475409836065,8046.719945355191,493.21311475409834,-99.03278688524587,-81.29781420765026,-5.737704918032787,-5.737704918032787,-3.278688524590164,-728.226775956284,-474.3606557377049,2419.8852459016393,-5.622950819672131,-20.9672131147541,6.220795431371487,-2.5072528308741866
52,Urii,60,28.297777777777775,53.33%,5.333333333333333,3.8666666666666667,6.916666666666667,0.8,0.23333333333333334,0.5833333333333334,1.2833333333333334,28.566666666666666,217651.43333333332,0.00%,206.41666666666666,0.08%,11909.366666666667,18306.55,1570.3,447.6791666666667,309.65277777777777,11.666666666666666,10.0,0.0,175.0,9385.068055555555,-125.93333333333334,4.763888888888908,39.93055555555556,7.5,-11.666666666666666,-1.6666666666666667,397.3222222222221,345.25,49770.566666666666,4.083333333333333,9.633333333333333,7.375320157342639,-1.2904260580157032
53,GGS bobqin,59,27.998305084745763,45.76%,5.4576271186440675,4.864406779661017,6.745762711864407,0.7796610169491526,0.15254237288135594,0.423728813559322,1.1864406779661016,28.8135593220339,228655.81355932204,0.08%,207.3728813559322,0.03%,11786.93220338983,19758.949152542373,1601.0338983050847,499.75847457627117,337.6977401129943,7.627118644067797,1.271186440677966,0.0,127.11864406779661,9212.425141242938,5.813559322033898,40.639830508474574,60.9180790960452,4.237288135593221,-9.745762711864407,-1.694915254237288,250.00141242937855,304.40677966101697,70203.25423728813,3.7966101694915255,7.47457627118644,7.443599140876063,-1.8180174093020722
54,ZeroBlaze,59,29.512146892655366,57.63%,5.47457627118644,4.288135593220339,7.779661016949152,0.5932203389830508,0.23728813559322035,0.6949152542372882,1.2203389830508475,27.322033898305083,221633.22033898305,0.07%,212.64406779661016,0.10%,12239.42372881356,20227.406779661018,1602.864406779661,509.79661016949154,309.51977401129943,11.864406779661017,17.796610169491526,1.694915254237288,208.47457627118644,9577.412429378532,82.15254237288136,55.90960451977399,80.50847457627118,5.084745762711864,-4.661016949152542,1.694915254237288,21.15819209039546,282.52542372881356,22709.491525423728,1.0338983050847457,4.016949152542373,7.260127888856443,-1.4646429409385682
55,Tanner Damonte,59,26.399717514124287,38.98%,5.322033898305085,5.559322033898305,6.220338983050848,0.9491525423728814,0.13559322033898305,0.4067796610169492,1.0169491525423728,21.728813559322035,161250.7627118644,0.12%,207.88135593220338,0.05%,11552.237288135593,17615.169491525423,1582.2881355932204,490.5282485875706,321.17231638418076,6.779661016949152,4.661016949152542,0.0,122.03389830508475,9024.774011299436,-39.898305084745765,-3.46610169491526,-9.09604519774011,-1.694915254237288,2.9661016949152543,-3.389830508474576,501.07062146892673,446.49152542372883,30934.22033898305,-3.3728813559322033,29.1864406779661,7.903346703482392,-1.85347542143552
56,Quantum Fizzics,58,29.184482758620685,56.90%,8.258620689655173,3.8620689655172415,6.913793103448276,0.7586206896551724,0.15517241379310345,0.5862068965517241,1.4827586206896552,19.913793103448278,175090.5344827586,0.02%,216.74137931034483,0.09%,12767.068965517241,22112.48275862069,2377.2758620689656,426.9080459770115,275.8620689655172,7.758620689655173,6.4655172413793105,0.0,175.86206896551724,9496.936781609194,970.7241379310345,-63.303160919540225,23.189655172413794,2.586206896551724,-17.24137931034483,-1.7241379310344827,424.30316091954035,1348.8793103448277,25206.431034482757,-4.896551724137931,19.93103448275862,7.4191418003531195,-1.2592879538120267
57,rovex2,58,29.28965517241379,58.62%,5.482758620689655,4.758620689655173,8.637931034482758,0.6896551724137931,0.08620689655172414,0.6379310344827587,1.5689655172413792,24.551724137931036,218117.41379310345,0.02%,201.98275862068965,0.14%,12164.275862068966,19434.879310344826,1635.3275862068965,603.8477011494252,325.38793103448273,4.310344827586207,18.96551724137931,0.0,191.3793103448276,9385.057471264367,85.37931034482759,145.8778735632184,44.497126436781606,-1.7241379310344827,9.051724137931034,-1.7241379310344827,96.10775862068964,377.4655172413793,59329.84482758621,-1.9482758620689655,3.0517241379310347,6.917380421070257,-1.3891043614830594
58,Wazabiee,55,28.506363636363638,38.18%,6.163636363636364,5.2727272727272725,7.618181818181818,0.5454545454545454,0.09090909090909091,0.4727272727272727,1.3636363636363635,24.618181818181817,151707.58181818182,0.02%,188.0,0.13%,11412.89090909091,18457.345454545455,1787.6363636363637,538.6015151515152,248.30303030303028,4.545454545454546,11.363636363636363,0.0,141.8181818181818,8680.622727272726,171.36363636363637,46.865151515151524,-83.54545454545456,-5.454545454545454,5.0,-1.8181818181818181,-677.9560606060605,-583.7272727272727,-22068.6,0.21818181818181817,-15.309090909090909,6.612159237486341,-2.2857099523339097
59,dawolfsfang,54,28.448765432098767,59.26%,6.722222222222222,4.425925925925926,7.7407407407407405,0.7777777777777778,0.09259259259259259,0.5555555555555556,1.3703703703703705,31.22222222222222,190121.5185185185,0.07%,210.16666666666666,0.09%,12366.851851851852,17473.425925925927,1937.4814814814815,513.5061728395061,302.1759259259259,4.62962962962963,10.648148148148149,1.8518518518518519,166.66666666666666,9429.891975308641,345.5925925925926,-22.23919753086421,12.330246913580256,-1.8518518518518519,3.240740740740741,0.0,734.2422839506172,1071.3148148148148,22449.296296296296,7.092592592592593,28.833333333333332,7.432145469954849,-1.1029355105606606
60,Saiyans,54,26.498456790123456,48.15%,6.092592592592593,4.87037037037037,5.518518518518518,0.6296296296296297,0.12962962962962962,0.3888888888888889,1.2407407407407407,20.01851851851852,106720.48148148147,0.02%,163.8148148148148,0.11%,10483.24074074074,19312.462962962964,1701.7592592592594,393.53086419753083,254.13580246913577,6.481481481481482,3.7037037037037037,0.0,116.66666666666667,8006.962962962963,-50.98148148148148,-111.84876543209877,-36.851851851851855,-0.9259259259259259,-1.8518518518518519,-1.8518518518518519,-151.02160493827162,-360.8888888888889,-20220.555555555555,-1.3333333333333333,-15.185185185185185,6.1815921523632325,-1.898875861036629
61,Nugeek,53,27.487421383647803,62.26%,7.113207547169812,4.2075471698113205,7.037735849056604,0.9811320754716981,0.11320754716981132,0.6226415094339622,1.5849056603773586,22.169811320754718,132773.18867924527,0.02%,182.1509433962264,0.13%,11594.735849056604,15749.698113207547,1972.6792452830189,466.44968553459125,336.7295597484277,5.660377358490566,13.20754716981132,3.7735849056603774,186.79245283018867,8609.443396226416,519.6415094339623,34.94968553459118,107.15408805031447,0.9433962264150944,12.735849056603774,3.7735849056603774,-36.49999999999983,710.622641509434,-33860.03773584906,-0.9811320754716981,-12.132075471698114,6.640300037744048,-0.3566745776638001
62,Pekin Woof,52,27.773397435897433,59.62%,6.3076923076923075,4.0576923076923075,6.019230769230769,0.6730769230769231,0.19230769230769232,0.6153846153846154,1.2307692307692308,30.615384615384617,137994.96153846153,0.02%,199.71153846153845,0.04%,11731.98076923077,17589.80769230769,1807.673076923077,420.72435897435895,255.1282051282051,9.615384615384615,1.4423076923076923,0.0,184.6153846153846,9052.78205128205,322.9230769230769,20.55128205128204,8.814102564102562,7.6923076923076925,-10.576923076923077,-1.9230769230769231,88.86538461538461,494.03846153846155,6567.461538461538,8.038461538461538,4.173076923076923,7.218530948561847,-1.1488456060467471
63,Toxic Asol,51,28.951307189542483,45.10%,5.980392156862745,3.2549019607843137,7.117647058823529,0.6274509803921569,0.0784313725490196,0.5882352941176471,1.196078431372549,22.705882352941178,167723.21568627452,0.04%,217.84313725490196,0.16%,12086.901960784313,18793.62745098039,1763.5882352941176,471.28758169934633,221.33986928104574,3.9215686274509802,7.352941176470588,1.9607843137254901,176.47058823529412,9440.980392156862,182.50980392156862,40.341503267973835,-109.3954248366013,-6.862745098039215,-9.313725490196079,1.9607843137254901,-231.122549019608,-143.64705882352942,-20086.274509803923,-1.6666666666666667,0.7254901960784313,7.525118521820634,-2.065149804795875
64,Raimus,50,28.162999999999997,50.00%,4.84,4.26,6.46,1.02,0.14,0.4,1.28,27.06,146702.56,0.08%,201.42,0.06%,11426.26,16177.96,1437.34,466.225,304.76666666666665,7.0,1.5,0.0,120.0,9089.428333333333,-179.78,2.6449999999999987,39.883333333333326,2.0,-12.0,0.0,-103.44833333333322,-334.7,3189.84,-0.4,-2.28,7.209692215569922,-1.9762181884171097
65,Shady,50,26.795,44.00%,4.46,4.8,6.74,0.32,0.12,0.38,0.98,23.7,128864.96,0.00%,156.7,0.10%,10085.48,15258.92,1292.42,475.3433333333333,219.0,6.0,0.0,0.0,114.0,7978.716666666667,-413.06,55.36833333333333,-111.16666666666664,-5.0,-7.5,0.0,-586.1816666666666,-1103.54,-30631.34,-0.88,-30.24,5.828381709256315,-1.9608434359759934
